user_id,country,kyc_status,account_age_days,device_count,ip_risk_score,total_transaction_amount,transaction_count,avg_transaction_amount,std_transaction_amount,unique_counterparty_countries,days_since_last_tx,anomaly_score,is_anomaly
u0241,CN,passed,666,3,0.73,179096.25,91,1968.0906593406594,1893.3538286589064,10,3,0.13959352384816615,False
u0242,IR,passed,250,9,0.96,32853.99,12,2737.8325,3472.8458097833177,6,11,-0.014826405271316179,True
u0243,DE,passed,429,2,0.97,92982.6,54,1721.9,1384.5486663837085,10,3,0.12565343934136708,False
u0244,FR,passed,999,8,0.94,111718.62,58,1926.1831034482757,1827.3564160064734,10,1,0.12454543013307184,False
u0245,DE,passed,696,2,0.86,25765.41,11,2342.31,2597.109510829299,7,24,0.01343073587207999,False
u0246,BR,passed,808,7,0.24,114022.25,72,1583.642361111111,1976.032492988885,10,0,0.13757250477934135,False
u0247,DE,passed,446,5,0.63,113900.76000000001,57,1998.258947368421,1530.2458060106414,10,0,0.17093683614583233,False
u0248,RU,passed,931,6,0.15,219628.57,98,2241.107857142857,2276.0524893895104,10,1,0.049212392508840686,False
u0249,SA,passed,540,9,0.58,171029.25,96,1781.5546875,1623.2834072173805,10,3,0.1295075651177549,False
u0250,IN,passed,682,4,0.1,54087.43,31,1744.755806451613,1717.5897357669055,10,7,0.13737418875078128,False
u0251,RU,passed,188,8,0.98,171211.5,87,1967.948275862069,1625.5067314513049,10,3,0.11098168421987631,False
u0252,CN,passed,944,4,0.22,161427.32,83,1944.9074698795182,1771.108801617075,10,1,0.14296176768911983,False
u0253,DE,passed,958,9,0.76,36584.39,30,1219.4796666666666,1137.1815279573755,10,4,0.033140126553051874,False
u0254,DE,passed,25,6,0.18,108273.23,45,2406.0717777777777,2105.6241023239822,10,9,0.10107080560381015,False
u0255,FR,passed,181,4,0.03,65768.02,32,2055.250625,2204.571145181606,9,18,0.055694613401982784,False
u0256,CN,passed,725,6,0.05,23301.6,17,1370.6823529411763,1053.0706201184314,9,7,0.03506589026208129,False
u0257,US,passed,9,8,0.33,184538.16,82,2250.4653658536586,2256.923462351806,10,1,0.12698755798641786,False
u0258,SA,passed,222,8,0.27,101182.92,57,1775.138947368421,2186.1003767297966,10,0,0.1699991746663191,False
u0259,BR,failed,138,5,0.42,9815.77,5,1963.154,2040.0782047951004,5,69,-0.04537066496415609,True
u0260,US,passed,335,8,0.49,110518.03,57,1938.9128070175439,2226.7744019439183,10,8,0.15967005523505007,False
u0261,SA,passed,223,2,0.79,32358.3,17,1903.429411764706,1335.3626730895553,9,0,0.09609474517613348,False
u0262,IR,passed,532,7,0.08,38659.4,25,1546.376,1482.542221928266,9,5,0.10707368027998859,False
u0263,IR,passed,934,6,0.83,149155.52,68,2193.4635294117647,2018.4799316988367,10,3,0.1364325746920812,False
u0264,DE,passed,927,1,0.12,88158.43,52,1695.354423076923,1617.304664227193,10,0,0.12101536461721474,False
u0265,DE,passed,583,1,0.85,94967.76000000001,47,2020.5906382978726,2077.857744814203,10,5,0.16933955544445484,False
u0266,BR,passed,554,7,0.39,27337.66,23,1188.5939130434783,1062.1177634832775,10,5,0.06206998359708793,False
u0267,NG,passed,646,2,0.18,150973.71,66,2287.4804545454544,2018.4237782757664,10,1,0.14665507628907898,False
u0268,IN,passed,340,3,0.69,107097.37,55,1947.224909090909,1778.0230954493757,10,2,0.18456458656277624,False
u0269,RU,passed,67,1,0.74,73174.72,42,1742.2552380952382,2029.5842096738097,10,7,0.1426353390975046,False
u0270,IR,passed,891,7,0.91,17117.57,11,1556.1427272727271,1435.195511971041,6,11,0.03860855262643348,False
u0271,IR,passed,903,1,0.96,161984.67,82,1975.422804878049,2204.3374500895598,10,0,0.13475388071513078,False
u0272,IR,passed,927,6,0.38,31002.48,16,1937.655,1553.7901571533612,8,2,0.08791022243987767,False
u0273,IN,passed,755,2,0.61,65037.09,37,1757.759189189189,1339.1349487187165,9,2,0.12984671928492147,False
u0274,US,passed,416,2,0.91,31478.09,24,1311.5870833333333,1389.2237779405702,9,5,0.07213312022626506,False
u0275,BR,passed,269,9,0.97,15104.64,9,1678.2933333333333,1159.9130903326336,8,6,0.04403029663994429,False
u0276,US,passed,929,2,0.48,73923.8,40,1848.095,1867.6451936651438,9,11,0.10000964729416711,False
u0277,BR,passed,912,8,0.25,27593.36,14,1970.9542857142858,1625.3479333111052,9,13,0.08535916248044978,False
u0278,NG,passed,445,2,0.15,143871.0,75,1918.28,1769.7307068331352,10,1,0.16171152955678952,False
u0279,IN,passed,700,4,0.8,179516.46,99,1813.2975757575757,1867.7839796209726,10,0,0.1071537155626685,False
u0280,BR,passed,446,8,0.49,178047.63,95,1874.1855789473684,1801.850337229445,10,1,0.1475756404497599,False
u0281,RU,passed,602,2,0.53,54220.909999999996,25,2168.8363999999997,1549.6936131401374,9,4,0.1410500217239687,False
u0282,SA,passed,594,4,0.02,151279.75,88,1719.0880681818182,1798.441241749355,10,1,0.11541943109457703,False
u0283,IN,passed,275,9,0.25,75406.3,37,2038.0081081081082,2168.380241444749,10,6,0.16300801562188078,False
u0284,CN,passed,122,7,0.58,183459.41999999998,93,1972.6819354838708,1919.4711638383847,10,1,0.1445343069951473,False
u0285,IN,passed,479,4,0.62,185513.08,86,2157.128837209302,1845.3758951889756,10,3,0.15056206714473913,False
u0286,BR,passed,508,9,0.09,90181.32,61,1478.3822950819674,1440.7257609984786,10,18,0.06045298121509335,False
u0287,IN,passed,186,9,0.9,96322.85,58,1660.7387931034484,1811.6421116040312,10,6,0.137813375744337,False
u0288,FR,failed,121,3,0.24,134442.18,80,1680.5272499999999,1589.108679522616,10,2,0.1393826453521978,False
u0289,IR,passed,422,5,0.59,165636.88999999998,75,2208.4918666666663,2493.7133135545414,10,4,0.14083444335710305,False
u0290,CN,passed,759,2,0.11,29948.75,20,1497.4375,1607.9019141525787,9,12,0.07875761668781378,False
u0291,FR,passed,72,6,0.13,119125.83,55,2165.9241818181818,1839.350488721989,10,0,0.13958432554405875,False
u0292,DE,passed,345,9,0.4,105916.06999999999,48,2206.5847916666667,1974.8598558109315,10,2,0.18357390253221206,False
u0293,IN,failed,645,5,0.65,118094.2,75,1574.5893333333333,1494.162554624309,10,0,0.13487880855726903,False
u0294,SA,passed,515,2,0.96,79580.49,39,2040.5253846153848,2318.7093120287122,10,2,0.13864033075883242,False
u0295,FR,passed,115,7,0.75,137184.44,79,1736.5118987341773,1615.817064819447,10,0,0.14099431136137414,False
u0296,RU,failed,935,4,0.62,64747.63,32,2023.3634375,1599.245303217113,10,4,0.14080315688474726,False
u0297,DE,passed,847,5,0.63,42210.94,23,1835.2582608695652,1735.6399066093807,10,4,0.1305542082455483,False
u0298,FR,passed,818,3,0.14,27182.96,10,2718.296,1597.0117341543441,7,18,0.013074817421563911,False
u0299,US,passed,817,4,0.21,172955.63,82,2109.215,1785.8446881906862,10,0,0.15494785511811965,False
u0300,RU,passed,844,8,0.51,16642.41,8,2080.30125,1084.4052179807734,5,19,0.016003027990937002,False
u0301,IR,passed,813,3,0.19,159361.72,77,2069.632727272727,2344.7492236656403,10,2,0.14148479954354148,False
u0302,BR,passed,597,5,0.08,147486.54,79,1866.9182278481014,1788.8896096574567,10,4,0.14174016583113513,False
u0303,US,passed,914,7,0.08,94724.16,46,2059.2208695652175,1703.1340257064992,10,2,0.12530829382168351,False
u0304,NG,passed,192,5,0.01,46045.76,26,1770.9907692307693,1512.405946145209,10,2,0.08509665997907717,False
u0305,IN,passed,836,9,0.57,68614.39,41,1673.5217073170732,1799.4896443560078,10,3,0.15532803770557702,False
u0306,BR,failed,789,1,0.88,166081.0,84,1977.154761904762,2234.7726415753523,10,2,0.1461111135751798,False
u0307,SA,passed,725,4,0.57,186557.68,93,2005.996559139785,2028.6412445223432,10,0,0.14533065204191575,False
u0308,IR,passed,347,6,0.07,169147.17,88,1922.126931818182,1959.0867069962874,10,1,0.13653523638362186,False
u0309,SA,passed,161,1,0.54,15057.19,8,1882.14875,1875.6874079078125,4,9,0.04091202124299331,False
u0310,IN,passed,319,8,0.47,193308.72,84,2301.2942857142857,2314.7999859376773,10,2,0.12419017471033794,False
u0311,DE,passed,360,4,0.03,30766.04,10,3076.6040000000003,3122.1664956358604,8,22,-0.046557309244887435,True
u0312,DE,passed,773,8,0.44,121444.63,61,1990.8955737704919,1836.7419620508524,10,1,0.1770360571358543,False
u0313,IN,passed,276,7,0.32,163518.23,94,1739.5556382978725,2070.8249945650114,10,9,0.1098362122556491,False
u0314,FR,passed,55,4,0.49,19343.87,14,1381.705,1010.7683068358673,9,17,0.028703676721144045,False
u0315,NG,passed,515,7,0.46,25948.29,11,2358.935454545455,2309.045331605093,8,9,0.08611857554578917,False
u0316,CN,passed,216,3,0.19,97779.9,53,1844.9037735849056,2083.7856041240707,10,7,0.1442071338689464,False
u0317,RU,passed,526,5,0.29,158341.05,75,2111.214,2297.732609511126,10,1,0.1670838808153816,False
u0318,CN,passed,354,9,0.52,141751.14,72,1968.7658333333336,1984.3462641098247,10,2,0.18188858544865572,False
u0319,RU,passed,400,7,0.57,199560.69,93,2145.813870967742,2103.182089042093,10,0,0.12723116208906016,False
u0320,BR,passed,696,6,0.55,23045.18,12,1920.4316666666666,1511.140321345761,8,19,0.07835786750948504,False
u0321,BR,passed,358,2,0.23,121386.83,69,1759.2294202898552,1667.661455146701,10,0,0.1622049869533415,False
u0322,NG,passed,748,8,0.29,106985.53,56,1910.4558928571428,1685.609322518959,10,4,0.16793175200441912,False
u0323,CN,passed,574,2,0.71,46222.71,24,1925.94625,1664.9628600762094,9,0,0.13446172438349674,False
u0324,BR,passed,279,2,0.73,175392.84,97,1808.1736082474226,1790.1590487208261,10,1,0.12860459553207942,False
u0325,NG,passed,500,1,0.41,183625.32,92,1995.9273913043478,1913.984507378633,10,0,0.15101053762474714,False
u0326,BR,passed,488,2,0.84,140922.1,65,2168.0323076923078,1889.4678251930898,10,3,0.15603913957832238,False
u0327,RU,passed,960,9,0.42,59584.37,27,2206.8285185185186,2864.994997606995,10,22,0.03415137882013619,False
u0328,BR,passed,576,3,0.12,61502.53,34,1808.8979411764706,1858.4862336643428,10,2,0.15407701876549024,False
u0329,CN,passed,460,6,0.37,121679.17,64,1901.23703125,1738.8548116273591,10,2,0.18169637789808696,False
u0330,FR,passed,526,7,0.39,85854.73,32,2682.9603125,2597.3011647595263,10,19,0.05573851819114117,False
u0331,RU,passed,818,1,0.24,112093.71,44,2547.584318181818,1970.672202386197,10,0,0.12217894269851687,False
u0332,FR,passed,300,3,0.41,161906.24,98,1652.1044897959182,1632.8001170995344,10,4,0.10527048983881848,False
u0333,SA,passed,265,6,0.31,186844.1,87,2147.633333333333,2239.582519941414,10,0,0.14768271570909086,False
u0334,US,passed,281,8,0.35,155125.06,77,2014.6111688311687,2260.347633298433,10,0,0.16214907144919816,False
u0335,IN,passed,437,9,0.17,156888.48,90,1743.2053333333336,1545.1485927025878,10,1,0.12358165800930415,False
u0336,NG,passed,446,7,0.2,23241.08,17,1367.1223529411766,831.226253326444,8,3,0.06487445079957566,False
u0337,NG,passed,582,1,0.1,40383.5,23,1755.804347826087,1249.7548591799407,8,3,0.0985736008143161,False
u0338,IN,passed,28,6,0.12,196719.94,88,2235.4538636363636,2611.1415379235877,10,2,0.06530614872924712,False
u0339,RU,passed,46,7,0.99,54288.69,28,1938.8817857142858,1185.3111252826893,8,0,0.04952747195188678,False
u0340,IR,passed,905,6,0.33,85802.49,58,1479.353275862069,1686.138142615787,10,7,0.11455941786935825,False
u0341,DE,passed,627,1,0.32,182111.83,87,2093.239425287356,1801.857833494109,10,0,0.15055913383751868,False
u0342,IN,passed,319,8,0.14,195423.65,97,2014.6768041237112,2064.394131783154,10,2,0.10560724857263043,False
u0343,RU,passed,612,3,0.57,56024.88,30,1867.4959999999999,1733.8738717632975,10,3,0.16625634624897867,False
u0344,IN,passed,104,1,0.87,18343.38,11,1667.5800000000002,1957.2255008199743,6,3,0.05667848153016697,False
u0345,IR,passed,986,5,0.82,63398.22,34,1864.6535294117648,1846.3341820366277,10,2,0.12037493849533715,False
u0346,SA,failed,442,9,0.28,89014.86,45,1978.108,1560.4909992263215,10,5,0.16552730054053183,False
u0347,US,failed,571,9,0.56,105013.5,59,1779.8898305084747,1521.2047679009077,10,3,0.17061359713426894,False
u0348,BR,passed,218,9,0.99,199548.41,89,2242.1169662921347,2122.7012936128026,10,0,0.07153054181334512,False
u0349,SA,passed,557,9,0.69,71790.73,43,1669.551860465116,1591.3309646080122,10,0,0.16099439079957067,False
u0350,US,passed,946,5,0.18,66878.1,37,1807.5162162162164,1806.5113065371045,10,3,0.13109522174276017,False
u0351,DE,failed,619,7,0.55,123580.49,68,1817.3601470588237,1805.4659948227138,10,7,0.15795014516627864,False
u0352,US,passed,817,1,0.61,16359.109999999999,7,2337.0157142857142,2374.7405787359676,5,44,-0.03431590843655741,True
u0353,BR,passed,943,9,0.03,19652.02,13,1511.6938461538462,966.1215382267601,8,17,-0.000860853028901154,True
u0354,SA,passed,158,4,0.81,108622.14,57,1905.6515789473683,2013.4403274005463,10,1,0.16604401365992,False
u0355,IR,passed,977,7,0.6,36180.08,18,2010.0044444444445,1570.6335412116618,7,1,0.06546068698803154,False
u0356,RU,failed,324,8,0.73,25423.37,13,1955.643846153846,2319.2594929471866,8,11,0.08516312001969312,False
u0357,DE,passed,688,7,0.35,143246.3,75,1909.9506666666666,1823.6581558388782,10,1,0.1670282411817034,False
u0358,DE,passed,281,9,0.51,22632.93,18,1257.385,1379.149018170476,9,4,0.0781704022706537,False
u0359,IN,passed,557,6,0.42,104940.19,63,1665.7173015873016,1564.5913256370593,10,5,0.1598139572824317,False
u0360,IN,passed,926,5,0.96,134631.02,74,1819.338108108108,1917.3111871424462,10,0,0.1294752335341819,False
u0361,CN,passed,692,3,0.84,5564.2,5,1112.84,1384.7371775178133,4,1,-0.02358945543228863,True
u0362,US,failed,347,8,0.1,192681.49,73,2639.4724657534243,2712.941428191293,10,0,0.047830926712327027,False
u0363,SA,passed,246,8,0.09,129756.5,60,2162.608333333333,2270.4240894876857,10,0,0.13763547719940117,False
u0364,IR,passed,702,6,0.47,152357.59,72,2116.077638888889,1926.7416695905551,10,1,0.17104814082901315,False
u0365,SA,failed,162,8,0.34,142919.6,63,2268.5650793650793,2430.8743094249385,10,0,0.13488342994633673,False
u0366,IR,passed,754,7,0.83,115648.02,54,2141.63,2466.37802550661,10,0,0.13630834559175908,False
u0367,NG,passed,760,1,0.33,70834.62,39,1816.2723076923075,1727.0852199731773,9,2,0.1374974453465077,False
u0368,FR,passed,563,9,0.14,114652.44,55,2084.5898181818184,2837.2452327621327,10,1,0.1085729174756524,False
u0369,RU,passed,86,7,0.4,103464.86,52,1989.7088461538463,2342.7848337886294,10,6,0.14608424720494795,False
u0370,BR,failed,767,2,0.09,126818.83,77,1646.9977922077921,1549.6615526960304,10,0,0.1150426001179442,False
u0371,RU,failed,644,2,0.1,20433.88,10,2043.3880000000001,1173.648323181466,7,18,0.03626454790059863,False
u0372,FR,passed,891,4,0.56,140694.78,65,2164.5350769230768,1926.4480579076119,10,2,0.1550523777625546,False
u0373,SA,passed,161,2,0.71,135962.84,73,1862.5046575342465,1839.6616645724428,10,5,0.14645333647517456,False
u0374,IN,passed,9,5,0.46,198614.55,98,2026.679081632653,2003.7532056700918,10,3,0.07691081075835515,False
u0375,BR,passed,307,2,0.76,156119.79,73,2138.6272602739728,2548.9540040645757,10,1,0.13411050569575117,False
u0376,CN,passed,436,7,0.94,103909.05,53,1960.5481132075472,2062.6190591389613,10,5,0.1466696385301577,False
u0377,BR,passed,960,8,0.4,57485.82,35,1642.452,1562.1177433249352,9,5,0.10685861836981952,False
u0378,US,passed,164,1,0.47,163592.45,91,1797.719230769231,1882.5231369847052,10,2,0.14779399913281127,False
u0379,CN,passed,423,9,0.53,135196.35,83,1628.871686746988,1470.0130366642925,10,2,0.14007192825483666,False
u0380,RU,passed,493,6,0.05,100123.88,39,2567.2789743589747,1958.1428045563382,10,5,0.10413225656645325,False
u0381,RU,passed,63,7,0.9,95322.0,56,1702.1785714285713,1401.9600575757936,10,5,0.11168127789145638,False
u0382,SA,passed,855,2,0.34,199663.43,98,2037.3819387755102,2146.323085372614,10,1,0.10302303098938964,False
u0383,DE,passed,306,8,0.25,22331.72,10,2233.172,2272.74184213596,7,7,0.07278104540156122,False
u0384,FR,passed,539,9,0.46,121135.65,54,2243.2527777777777,2045.1453133253556,10,1,0.17583939610491983,False
u0385,IN,passed,401,2,0.75,29074.32,18,1615.24,2038.0979680892215,8,10,0.08728118243963712,False
u0386,NG,failed,375,7,0.29,177509.81,92,1929.454456521739,1818.3490032253076,10,2,0.14878352543406992,False
u0387,FR,passed,429,4,0.55,134171.77,72,1863.4968055555555,2203.528300492814,10,3,0.16933578361549328,False
u0388,FR,passed,143,7,0.58,38393.31,15,2559.5539999999996,2444.413989147501,6,12,0.03584826351198289,False
u0389,CN,passed,642,6,0.21,30058.2,15,2003.88,1785.9228153294548,8,5,0.10743552812269269,False
u0390,DE,passed,871,5,0.24,40477.0,19,2130.3684210526317,1964.4508032420865,8,9,0.08615639046541046,False
u0391,IN,passed,639,1,0.25,129050.8,60,2150.846666666667,1852.950007337056,10,1,0.17399194025554504,False
u0392,RU,passed,312,7,0.62,189392.94,96,1972.843125,1927.637734432218,10,0,0.13701672387928132,False
u0393,NG,passed,611,2,0.9,91083.68000000001,58,1570.408275862069,1298.9159310358502,9,5,0.0815829416266986,False
u0394,DE,passed,763,6,0.14,62763.26,30,2092.1086666666665,2147.565371304386,9,2,0.13000266044997993,False
u0395,NG,passed,685,4,0.51,58822.490000000005,24,2450.9370833333337,2580.3089632588058,9,0,0.09316832191955171,False
u0396,CN,passed,476,3,0.8,161944.74,70,2313.4962857142855,1939.3464377765104,10,4,0.13689958962166604,False
u0397,CN,failed,850,5,0.49,5909.48,6,984.9133333333333,609.9126812476247,5,17,-0.04725716103451194,True
u0398,SA,passed,173,9,0.22,163154.9,72,2266.0402777777776,2356.3443374544067,10,0,0.13334196385889008,False
u0399,IN,passed,60,2,0.42,117765.39,49,2403.375306122449,2853.909690037877,10,1,0.09656072540625193,False
u0400,BR,passed,335,5,0.92,170284.94,91,1871.263076923077,2073.8386553933647,10,1,0.13088944325251078,False
u0401,BR,passed,132,5,0.14,82988.54,56,1481.9382142857141,1346.9159338349855,10,1,0.1168594177641114,False
u0402,BR,failed,972,2,0.8,57389.67,25,2295.5868,2012.4894009342427,9,3,0.09540110837429078,False
u0403,CN,passed,865,6,0.37,163412.84,82,1992.8395121951219,1747.252959613682,10,4,0.1531171694275868,False
u0404,DE,failed,660,5,0.7,150227.72,83,1809.972530120482,1581.1959502856112,10,6,0.12687397784210147,False
u0405,RU,passed,936,6,0.94,163100.91,84,1941.6775,1695.4919783197697,10,4,0.12526486957987043,False
u0406,NG,passed,117,5,0.66,105178.58,72,1460.8136111111112,1311.6220313830167,10,2,0.1129515397794496,False
u0407,IR,passed,155,2,0.58,169949.85,84,2023.2125,1722.9141183051233,10,0,0.15313032941737031,False
u0408,IR,passed,51,6,0.04,58059.86,32,1814.370625,2025.7527892930643,10,8,0.09819562471959581,False
u0409,SA,passed,349,7,0.54,99337.5,69,1439.6739130434783,1288.2667596588121,10,3,0.11945846766600343,False
u0410,IR,passed,676,2,0.77,157748.26,63,2503.940634920635,2734.6464545418485,10,3,0.09165503004103398,False
u0411,NG,passed,391,7,0.47,83660.78,51,1640.4074509803922,1548.3881194879314,10,0,0.15451839330813305,False
u0412,CN,passed,523,6,0.19,22316.0,5,4463.2,4372.149886417436,4,1,-0.11313171538392353,True
u0413,US,passed,107,5,0.67,148857.26,72,2067.4619444444447,2069.2110278126584,10,11,0.10956356865918637,False
u0414,NG,passed,610,9,0.75,197514.46,96,2057.4422916666667,2176.76182787982,10,0,0.11990543314744018,False
u0415,CN,passed,965,2,0.29,131454.49,64,2053.97640625,2350.871832564931,10,1,0.13641159040473766,False
u0416,FR,passed,55,4,0.09,115089.73,72,1598.468472222222,1543.5809898594177,10,5,0.10531766855560182,False
u0417,DE,passed,911,5,0.29,87983.8,35,2513.822857142857,3307.6494540050385,10,4,0.045170065992309216,False
u0418,DE,failed,871,8,0.74,44187.74,18,2454.874444444444,2057.7059090053554,9,4,0.09049436351979423,False
u0419,US,passed,506,3,0.17,104548.3,38,2751.271052631579,2773.172458142274,10,1,0.07444146171279903,False
u0420,SA,passed,576,3,0.74,95192.19,63,1510.987142857143,1445.3259502253916,10,4,0.13203268352102016,False
u0421,SA,failed,470,6,1.0,37164.14,26,1429.3899999999999,1224.1339301465343,10,2,0.07082331961621263,False
u0422,CN,passed,363,1,0.68,189045.37,86,2198.201976744186,1979.6422854586747,10,1,0.1530027415405032,False
u0423,RU,passed,124,2,0.98,22035.69,13,1695.0530769230768,1338.8237877852873,7,16,0.03556271144034917,False
u0424,NG,passed,151,4,0.54,96406.62,49,1967.4820408163264,1546.1927409581194,10,0,0.16344411086500393,False
u0425,SA,passed,830,3,0.31,136592.91,66,2069.5895454545457,2098.5791966027,10,4,0.15789686916290496,False
u0426,BR,passed,860,4,0.52,194084.62,88,2205.5070454545453,1954.053024909761,10,0,0.13398700406196556,False
u0427,IN,passed,926,5,0.93,20398.77,15,1359.9180000000001,1214.0978647256688,7,5,0.0241539450571423,False
u0428,NG,passed,716,5,0.0,116217.52,64,1815.89875,1781.3137520759558,10,8,0.09201403231803879,False
u0429,NG,passed,642,2,0.3,170190.37,71,2397.047464788732,2696.0741397021384,10,0,0.09697579699192388,False
u0430,IN,failed,122,7,0.52,204992.14,99,2070.627676767677,2110.650777456858,10,0,0.07652969679643618,False
u0431,NG,passed,843,3,0.7,137651.75,69,1994.9528985507247,2041.5587464549656,10,0,0.16834876117650122,False
u0432,IN,passed,125,2,0.31,21520.01,13,1655.3853846153845,1375.702149962068,8,5,0.09355727660159291,False
u0433,US,failed,394,4,0.8,197780.14,82,2411.9529268292686,2334.2955589967223,10,1,0.10058825470581095,False
u0434,FR,passed,266,8,0.97,130376.6,48,2716.179166666667,2484.445883147518,10,2,0.06872594531212106,False
u0435,BR,passed,814,6,0.31,15702.21,9,1744.6899999999998,2256.305962530348,7,41,-0.012257998752554289,True
u0436,RU,passed,165,8,0.61,81904.73,37,2213.641351351351,2395.142412766772,10,1,0.13556335598673652,False
u0437,RU,passed,912,4,0.89,127633.23,71,1797.6511267605633,1931.9621209238105,10,4,0.13306054365683523,False
u0438,BR,passed,439,8,0.88,136759.94,67,2041.1931343283582,1615.2182567889297,10,0,0.15080118494751843,False
u0439,FR,passed,877,6,0.04,171147.4,99,1728.761616161616,1590.6498001103946,10,0,0.06320588360712043,False
u0440,DE,passed,283,9,0.82,33998.38,11,3090.761818181818,2228.2073778300714,6,20,-0.005187767544120314,True
u0441,IN,passed,574,6,0.24,39149.8,23,1702.1652173913044,1608.1741759067513,10,17,0.09550616142633594,False
u0442,SA,failed,592,5,0.44,176777.14,82,2155.8187804878053,1670.6681205289044,10,10,0.1130062061000564,False
u0443,SA,passed,52,1,0.63,122612.28,71,1726.9335211267605,1701.4857498610686,10,0,0.14573306066142455,False
u0444,FR,passed,395,5,0.82,153124.6,84,1822.911904761905,1567.231238742485,10,2,0.14126961098501384,False
u0445,IR,passed,713,6,0.41,53653.28,19,2823.8568421052632,2560.194718558321,10,6,0.06526446371395755,False
u0446,IN,failed,75,7,0.23,147464.1,80,1843.30125,1840.1038414062157,10,1,0.15067884392588443,False
u0447,FR,failed,544,3,0.78,61857.74,31,1995.4109677419353,1524.429549926474,10,2,0.15949591639636235,False
u0448,IR,passed,938,9,0.57,169305.98,85,1991.8350588235296,2078.2601806098837,10,0,0.15421059025345002,False
u0449,NG,passed,516,8,0.36,184835.06,94,1966.330425531915,1986.5212880238307,10,0,0.14920159793163135,False
u0450,SA,passed,967,7,0.51,62264.0,36,1729.5555555555557,1526.947081931683,9,1,0.11123637861643276,False
u0451,FR,passed,296,8,0.09,194384.28,97,2003.961649484536,1871.5336444437087,10,2,0.10057268665667002,False
u0452,RU,passed,871,6,0.84,21411.52,8,2676.44,2771.0915391077006,5,0,-0.012336458235528647,True
u0453,US,passed,371,2,0.3,61443.3,24,2560.1375000000003,2764.1242004235974,9,1,0.07736556958235424,False
u0454,IN,passed,361,5,0.99,62643.62,37,1693.0708108108108,1477.67345604384,10,1,0.12598300003912832,False
u0455,IN,passed,567,8,0.11,99521.69,46,2163.515,2002.4619752613976,9,0,0.12216490138029695,False
u0456,CN,passed,510,1,0.1,76082.19,33,2305.5209090909093,2058.9483719082227,9,1,0.11720425644208637,False
u0457,FR,passed,964,6,0.14,165706.63999999998,84,1972.698095238095,1843.997016966641,10,5,0.1088192512408852,False
u0458,FR,passed,222,5,0.78,173550.55,93,1866.134946236559,2042.880870162879,10,1,0.13101258558905726,False
u0459,IN,passed,544,9,0.49,108310.02,56,1934.1075,1977.7741937553299,10,2,0.18660015489623094,False
u0460,IN,failed,533,3,0.35,147126.41,63,2335.339841269841,2040.5683612956814,10,2,0.15922222831220917,False
u0461,FR,passed,523,3,0.06,131550.29,63,2088.0998412698414,2368.34694062941,10,6,0.10798361385914113,False
u0462,NG,passed,672,6,0.01,103068.21,46,2240.6132608695652,1860.8510798796156,10,5,0.10659394740525385,False
u0463,NG,passed,51,5,0.67,12372.57,13,951.7361538461538,942.4313636948003,8,4,0.01078883885359938,False
u0464,US,passed,475,5,0.18,89302.92,56,1594.695,1392.8565982456212,10,1,0.1360504302138213,False
u0465,IR,passed,532,9,0.0,162110.17,77,2105.3268831168834,1894.1985517774917,10,0,0.10495137296866519,False
u0466,NG,passed,66,3,0.22,91621.55,42,2181.4654761904762,2026.7652632695554,10,12,0.12642711763831677,False
u0467,BR,passed,940,6,0.84,65428.86,29,2256.1675862068964,2215.974306424434,10,9,0.09994119349670672,False
u0468,CN,failed,279,7,0.05,102152.69,47,2173.461489361702,2060.152149775835,10,1,0.14546670853685462,False
u0469,NG,passed,303,8,0.54,157573.07,72,2188.5148611111113,2342.962024462458,10,0,0.1619492052850055,False
u0470,DE,passed,135,4,0.43,111334.06,53,2100.642641509434,2252.974453505129,10,3,0.17326031896445038,False
u0471,BR,passed,889,7,0.15,120070.75,55,2183.1045454545456,1899.3640180878267,10,5,0.137525094951442,False
u0472,US,passed,821,3,0.49,146190.84,62,2357.9167741935485,2582.4292161773715,10,1,0.12133928054086268,False
u0473,IR,passed,261,8,0.46,111628.06999999999,58,1924.621896551724,2254.2535205597414,10,11,0.13369114064491,False
u0474,RU,passed,808,8,0.98,154502.69,76,2032.9301315789473,1996.641487602948,10,1,0.14747493011895813,False
u0475,DE,passed,321,4,0.45,39681.340000000004,20,1984.0670000000002,2614.942244696007,10,7,0.11261717141663524,False
u0476,RU,passed,24,9,0.59,99015.23,49,2020.7189795918366,2489.0862982731273,10,7,0.12024598748845533,False
u0477,IR,passed,47,7,0.29,201159.76,92,2186.5191304347827,2059.651871066091,10,0,0.09505835767708787,False
u0478,CN,passed,708,2,0.71,40400.24,20,2020.012,2253.7794087676957,10,2,0.13681402889128158,False
u0479,IR,passed,670,5,0.8,103915.98,54,1924.37,2046.3276365511972,10,0,0.16305755121451715,False
u0480,BR,passed,79,1,0.39,157803.0,79,1997.506329113924,2235.9569199368034,10,0,0.14910553308366753,False
u0481,US,passed,212,6,0.27,144880.28,67,2162.39223880597,2269.8324963882387,10,3,0.15695255457250973,False
u0482,RU,passed,552,1,0.98,126337.23,66,1914.2004545454545,1861.8662047744808,10,0,0.14986415825018673,False
u0483,IN,passed,446,4,0.48,204020.83,84,2428.8194047619045,2360.98114086728,10,0,0.1001176393497239,False
u0484,US,failed,137,1,0.97,96017.3,52,1846.4865384615384,1880.1438239039728,10,3,0.14373357358125716,False
